order_id,customer_id,product_id,quantity,amount,status,created_at
O004170,C0158,P0013,2,20418.16,cancelled,2024-06-11 00:00:00
O004171,C0402,P0075,5,27671.24,cancelled,2024-02-05 00:00:00
O004172,C0204,P0098,5,43213.39,returned,2024-11-22 00:00:00
O004173,C0242,P0002,5,44601.01,completed,2024-07-08 00:00:00
O004174,C0251,P0068,3,631.53,returned,2024-12-29 00:00:00
O004175,C0459,P0028,4,9321.96,cancelled,2024-02-01 00:00:00
O004176,C0339,P0092,5,41034.41,returned,2024-03-25 00:00:00
O004177,C0136,P0025,1,49862.43,cancelled,2024-06-12 00:00:00
O004178,C0047,P0037,5,1565.97,completed,2024-03-05 00:00:00
O004179,C0329,P0022,1,5425.61,cancelled,2024-09-22 00:00:00
O004180,C0279,P0097,5,38952.79,cancelled,2024-07-08 00:00:00
O004181,C0199,P0069,4,5688.53,returned,2024-06-02 00:00:00
O004182,C0095,P0001,3,6481.56,returned,2024-08-06 00:00:00
O004183,C0190,P0093,1,29899.11,completed,2024-02-24 00:00:00
O004184,C0454,P0013,1,46222.89,cancelled,2024-05-02 00:00:00
O004185,C0196,P0028,3,12293.85,completed,2024-01-03 00:00:00
O004186,C0190,P0065,4,18925.83,completed,2024-10-05 00:00:00
O004187,C0096,P0091,3,23665.42,returned,2024-08-27 00:00:00
O004188,C0229,P0061,2,35170.65,completed,2024-04-07 00:00:00
O004189,C0023,P0047,3,13266.97,processing,2024-01-04 00:00:00
O004190,C0135,P0090,1,14253.09,completed,2024-10-01 00:00:00
O004191,C0226,P0076,2,48951.19,completed,2024-10-15 00:00:00
O004192,C0239,P0024,2,6072.08,returned,2024-08-29 00:00:00
O004193,C0135,P0057,5,36265.4,cancelled,2024-03-05 00:00:00
O004194,C0116,P0087,3,20832.99,completed,2024-01-05 00:00:00
O004195,C0429,P0014,1,252.4,cancelled,2024-11-23 00:00:00
O004196,C0138,P0024,2,31089.8,completed,2024-08-21 00:00:00
O004197,C0289,P0046,4,10762.72,returned,2024-04-24 00:00:00
O004198,C0032,P0049,1,18457.45,completed,2024-10-11 00:00:00
O004199,C0078,P0055,5,39623.92,processing,2024-03-26 00:00:00
O004200,C0386,P0028,5,6781.92,processing,2024-09-04 00:00:00
O004201,C0357,P0066,1,2990.46,returned,2024-08-31 00:00:00
O004202,C0342,P0030,3,15629.27,processing,2024-08-28 00:00:00
O004203,C0050,P0053,1,3637.54,returned,2024-08-21 00:00:00
O004204,C0044,P0015,4,6245.36,processing,2024-02-29 00:00:00
O004205,C0343,P0098,5,26344.47,cancelled,2024-03-02 00:00:00
O004206,C0177,P0041,5,38615.18,cancelled,2024-09-13 00:00:00
O004207,C0414,P0016,1,14412.12,returned,2024-05-29 00:00:00
O004208,C0278,P0060,5,27006.54,cancelled,2024-03-12 00:00:00
O004209,C0212,P0015,4,11368.62,returned,2024-06-12 00:00:00
O004210,C0498,P0067,2,19909.41,completed,2024-03-06 00:00:00
O004211,C0388,P0018,3,23918.61,completed,2024-12-20 00:00:00
O004212,C0302,P0064,1,41918.45,completed,2024-09-03 00:00:00
O004213,C0117,P0098,1,29368.2,returned,2024-11-30 00:00:00
O004214,C0284,P0047,1,37849.41,completed,2024-09-15 00:00:00
O004215,C0032,P0091,4,20422.22,completed,2024-07-18 00:00:00
O004216,C0431,P0037,5,8611.97,returned,2024-04-11 00:00:00
O004217,C0199,P0072,2,36174.41,processing,2024-01-01 00:00:00
O004218,C0420,P0093,3,47084.85,processing,2024-11-04 00:00:00
O004219,C0268,P0006,4,30366.76,returned,2024-02-01 00:00:00
O004220,C0215,P0011,4,25341.04,cancelled,2024-01-05 00:00:00
O004221,C0495,P0042,3,3766.73,processing,2024-08-14 00:00:00
O004222,C0275,P0064,2,22618.47,processing,2024-02-12 00:00:00
O004223,C0352,P0015,1,16825.04,completed,2024-03-15 00:00:00
O004224,C0444,P0050,1,20970.62,returned,2024-02-07 00:00:00
O004225,C0480,P0037,1,4701.01,processing,2024-01-25 00:00:00
O004226,C0244,P0059,2,46694.52,cancelled,2024-03-13 00:00:00
O004227,C0294,P0077,5,34800.31,returned,2024-05-22 00:00:00
O004228,C0452,P0095,5,42877.14,returned,2024-03-13 00:00:00
O004229,C0121,P0040,4,14767.02,completed,2024-04-09 00:00:00
O004230,C0244,P0088,1,26031.04,cancelled,2024-05-31 00:00:00
O004231,C0154,P0057,5,20420.67,completed,2024-12-11 00:00:00
O004232,C0041,P0029,4,37381.55,processing,2024-05-28 00:00:00
O004233,C0203,P0071,1,41495.2,processing,2024-09-07 00:00:00
O004234,C0463,P0053,4,31559.85,returned,2024-04-20 00:00:00
O004235,C0438,P0038,4,38922.12,completed,2024-12-13 00:00:00
O004236,C0366,P0055,2,16939.84,cancelled,2024-01-27 00:00:00
O004237,C0018,P0025,4,24668.54,cancelled,2024-06-27 00:00:00
O004238,C0258,P0009,4,19834.28,returned,2024-12-03 00:00:00
O004239,C0293,P0061,5,21824.03,processing,2024-09-04 00:00:00
O004240,C0462,P0087,2,39556.52,completed,2024-12-20 00:00:00
O004241,C0265,P0048,1,2412.28,returned,2024-12-05 00:00:00
O004242,C0410,P0023,4,34713.95,returned,2024-08-16 00:00:00
O004243,C0293,P0002,1,5912.98,returned,2024-08-28 00:00:00
O004244,C0347,P0087,5,6525.44,cancelled,2024-02-18 00:00:00
O004245,C0318,P0063,3,39036.31,processing,2024-11-12 00:00:00
O004246,C0076,P0087,3,995.64,completed,2024-12-30 00:00:00
O004247,C0062,P0014,2,2202.71,processing,2024-08-06 00:00:00
O004248,C0487,P0051,3,9726.63,cancelled,2024-03-02 00:00:00
O004249,C0388,P0057,4,49512.89,cancelled,2024-12-13 00:00:00
O004250,C0230,P0067,1,26059.8,processing,2024-10-23 00:00:00
O004251,C0089,P0085,2,10237.79,completed,2024-10-25 00:00:00
O004252,C0486,P0087,2,19589.43,cancelled,2024-11-19 00:00:00
O004253,C0086,P0011,1,44237.53,returned,2024-08-31 00:00:00
O004254,C0498,P0016,5,4509.15,returned,2024-02-25 00:00:00
O004255,C0109,P0019,1,43573.64,processing,2024-07-11 00:00:00
O004256,C0414,P0051,2,1459.75,returned,2024-07-05 00:00:00
O004257,C0099,P0052,4,7783.19,returned,2024-12-29 00:00:00
O004258,C0065,P0089,5,22834.87,processing,2024-11-08 00:00:00
O004259,C0022,P0076,5,16085.87,processing,2024-08-10 00:00:00
O004260,C0217,P0014,1,37282.55,processing,2024-06-28 00:00:00
O004261,C0041,P0095,1,5086.29,cancelled,2024-07-23 00:00:00
O004262,C0350,P0022,2,8856.86,completed,2024-07-25 00:00:00
O004263,C0223,P0009,1,11007.34,returned,2024-08-21 00:00:00
O004264,C0104,P0047,1,44883.93,completed,2024-07-27 00:00:00
O004265,C0422,P0026,1,17853.19,processing,2024-05-31 00:00:00
O004266,C0322,P0044,2,40887.14,completed,2024-01-21 00:00:00
O004267,C0076,P0026,4,25501.88,completed,2024-11-06 00:00:00
O004268,C0428,P0077,2,9250.85,processing,2024-11-08 00:00:00
O004269,C0305,P0052,3,28643.87,cancelled,2024-12-14 00:00:00
O004270,C0133,P0016,1,24319.77,completed,2024-07-12 00:00:00
O004271,C0164,P0030,3,42385.84,processing,2024-09-25 00:00:00
O004272,C0467,P0055,3,21280.23,completed,2024-04-30 00:00:00
O004273,C0373,P0093,5,28111.41,returned,2024-04-09 00:00:00
O004274,C0469,P0064,2,45129.65,processing,2024-05-27 00:00:00
O004275,C0414,P0036,3,31095.82,returned,2024-05-16 00:00:00
O004276,C0035,P0098,2,49196.6,processing,2024-01-09 00:00:00
O004277,C0045,P0092,5,41585.44,cancelled,2024-01-09 00:00:00
O004278,C0199,P0099,4,14590.0,processing,2024-11-10 00:00:00
O004279,C0285,P0075,4,48159.14,completed,2024-07-06 00:00:00
O004280,C0204,P0076,1,5878.85,cancelled,2024-03-18 00:00:00
O004281,C0283,P0035,1,15268.91,completed,2024-03-23 00:00:00
O004282,C0167,P0097,1,27770.08,processing,2024-05-24 00:00:00
O004283,C0439,P0083,3,39710.19,returned,2024-03-11 00:00:00
O004284,C0142,P0052,5,49257.83,returned,2024-12-11 00:00:00
O004285,C0267,P0046,2,39033.14,cancelled,2024-07-13 00:00:00
O004286,C0235,P0061,4,17195.2,completed,2024-12-15 00:00:00
O004287,C0470,P0086,3,11946.54,cancelled,2024-12-30 00:00:00
O004288,C0448,P0078,2,43154.4,processing,2024-07-05 00:00:00
O004289,C0007,P0052,4,45643.94,returned,2024-04-10 00:00:00
O004290,C0403,P0063,3,36858.24,completed,2024-08-22 00:00:00
O004291,C0359,P0066,3,26476.54,returned,2024-11-15 00:00:00
O004292,C0320,P0036,5,20431.12,returned,2024-04-12 00:00:00
O004293,C0301,P0019,3,10675.84,processing,2024-12-21 00:00:00
O004294,C0268,P0099,2,32291.27,cancelled,2024-04-03 00:00:00
O004295,C0401,P0059,5,30762.98,processing,2024-03-06 00:00:00
O004296,C0215,P0014,3,6293.44,completed,2024-02-15 00:00:00
O004297,C0058,P0016,3,5212.49,cancelled,2024-10-23 00:00:00
O004298,C0213,P0033,5,18590.08,cancelled,2024-02-08 00:00:00
O004299,C0077,P0063,5,34585.28,returned,2024-05-12 00:00:00
O004300,C0076,P0064,1,999.9,returned,2024-05-04 00:00:00
O004301,C0291,P0030,1,41129.62,processing,2024-11-15 00:00:00
O004302,C0302,P0081,3,25418.23,processing,2024-12-26 00:00:00
O004303,C0299,P0018,4,49659.21,cancelled,2024-01-07 00:00:00
O004304,C0389,P0004,5,29083.1,processing,2024-08-22 00:00:00
O004305,C0494,P0013,4,3334.51,cancelled,2024-01-11 00:00:00
O004306,C0482,P0095,3,14537.55,returned,2024-07-04 00:00:00
O004307,C0052,P0007,1,28745.97,completed,2024-12-20 00:00:00
O004308,C0474,P0009,2,46753.58,processing,2024-05-25 00:00:00
O004309,C0055,P0064,2,35760.17,processing,2024-09-01 00:00:00
O004310,C0289,P0087,5,22709.09,processing,2024-12-09 00:00:00
O004311,C0400,P0004,2,12835.68,returned,2024-05-04 00:00:00
O004312,C0052,P0023,3,40384.51,cancelled,2024-08-03 00:00:00
O004313,C0403,P0049,5,20201.47,completed,2024-01-26 00:00:00
O004314,C0147,P0078,2,29931.73,processing,2024-02-28 00:00:00
O004315,C0445,P0087,1,28681.09,processing,2024-06-20 00:00:00
O004316,C0275,P0042,3,47134.29,cancelled,2024-09-09 00:00:00
O004317,C0451,P0020,2,21093.82,cancelled,2024-11-23 00:00:00
O004318,C0177,P0039,1,31260.75,processing,2024-10-27 00:00:00
O004319,C0450,P0080,2,40421.7,completed,2024-02-28 00:00:00
O004320,C0211,P0080,4,43491.04,cancelled,2024-02-12 00:00:00
O004321,C0136,P0013,4,32871.88,returned,2024-06-17 00:00:00
O004322,C0197,P0098,1,41530.08,cancelled,2024-01-20 00:00:00
O004323,C0336,P0010,1,32122.29,processing,2024-12-25 00:00:00
O004324,C0249,P0085,4,37997.78,processing,2024-02-19 00:00:00
O004325,C0293,P0097,1,37325.35,processing,2024-01-23 00:00:00
O004326,C0312,P0067,3,33826.84,cancelled,2024-02-05 00:00:00
O004327,C0243,P0099,3,38077.11,returned,2024-07-22 00:00:00
O004328,C0020,P0064,5,42723.69,cancelled,2024-12-28 00:00:00
O004329,C0089,P0060,4,4572.77,cancelled,2024-03-18 00:00:00
O004330,C0142,P0026,3,26157.4,processing,2024-08-02 00:00:00
O004331,C0207,P0038,1,7343.53,processing,2024-01-05 00:00:00
O004332,C0074,P0085,1,39197.18,completed,2024-01-16 00:00:00
O004333,C0317,P0064,3,29005.05,processing,2024-09-15 00:00:00
O004334,C0312,P0063,5,31874.17,completed,2024-01-17 00:00:00
O004335,C0349,P0065,4,28480.18,returned,2024-03-09 00:00:00
O004336,C0356,P0034,4,7430.9,processing,2024-07-24 00:00:00
O004337,C0206,P0070,1,28309.46,cancelled,2024-06-27 00:00:00
O004338,C0020,P0044,4,14789.93,cancelled,2024-10-13 00:00:00
O004339,C0203,P0070,4,38636.75,completed,2024-10-19 00:00:00
O004340,C0456,P0070,4,44377.19,returned,2024-04-16 00:00:00
O004341,C0451,P0003,1,28516.13,returned,2024-12-08 00:00:00
O004342,C0170,P0098,2,39634.7,cancelled,2024-05-13 00:00:00
O004343,C0354,P0005,2,42855.05,returned,2024-08-27 00:00:00
O004344,C0122,P0056,4,47668.1,completed,2024-06-21 00:00:00
O004345,C0026,P0016,2,44536.93,returned,2024-11-02 00:00:00
O004346,C0382,P0050,4,5505.91,completed,2024-08-21 00:00:00
O004347,C0244,P0058,5,41974.4,cancelled,2024-10-11 00:00:00
O004348,C0472,P0041,1,40372.16,processing,2024-04-14 00:00:00
O004349,C0138,P0049,3,11228.09,cancelled,2024-04-22 00:00:00
O004350,C0460,P0057,1,39047.35,processing,2024-06-12 00:00:00
O004351,C0191,P0059,5,38834.81,completed,2024-05-27 00:00:00
O004352,C0011,P0005,3,21549.74,returned,2024-09-16 00:00:00
O004353,C0173,P0005,1,28238.37,processing,2024-09-13 00:00:00
O004354,C0419,P0023,5,48034.34,processing,2024-04-15 00:00:00
O004355,C0407,P0072,3,2832.15,returned,2024-07-02 00:00:00
O004356,C0156,P0085,3,31147.67,completed,2024-09-08 00:00:00
O004357,C0160,P0100,5,1244.74,returned,2024-02-15 00:00:00
O004358,C0144,P0039,2,27938.64,cancelled,2024-11-03 00:00:00
O004359,C0432,P0091,1,7833.54,returned,2024-04-05 00:00:00
O004360,C0252,P0022,3,32046.95,processing,2024-02-25 00:00:00
O004361,C0440,P0063,5,22912.36,processing,2024-05-25 00:00:00
O004362,C0357,P0056,4,20942.41,completed,2024-10-19 00:00:00
O004363,C0351,P0018,4,44590.21,processing,2024-07-25 00:00:00
O004364,C0051,P0040,1,32131.6,processing,2024-08-29 00:00:00
O004365,C0498,P0092,1,8777.34,processing,2024-10-18 00:00:00
O004366,C0445,P0050,5,10872.75,returned,2024-02-16 00:00:00
O004367,C0117,P0063,4,28125.82,returned,2024-05-09 00:00:00
O004368,C0069,P0098,3,49734.12,returned,2024-07-15 00:00:00
O004369,C0154,P0015,5,11481.71,cancelled,2024-05-04 00:00:00
O004370,C0499,P0073,4,30374.88,processing,2024-12-29 00:00:00
O004371,C0381,P0087,4,16355.33,completed,2024-09-15 00:00:00
O004372,C0227,P0063,5,33159.91,completed,2024-07-30 00:00:00
O004373,C0397,P0085,5,45401.21,cancelled,2024-11-20 00:00:00
O004374,C0423,P0071,5,32543.46,returned,2024-07-17 00:00:00
O004375,C0165,P0088,3,44935.24,cancelled,2024-05-25 00:00:00
O004376,C0138,P0070,2,26057.41,cancelled,2024-12-13 00:00:00
O004377,C0374,P0074,4,32896.23,processing,2024-05-02 00:00:00
O004378,C0214,P0061,4,28100.55,cancelled,2024-03-20 00:00:00
O004379,C0310,P0061,2,972.21,processing,2024-01-12 00:00:00
O004380,C0331,P0072,2,40955.77,cancelled,2024-04-16 00:00:00
O004381,C0046,P0021,1,14305.6,processing,2024-02-16 00:00:00
O004382,C0097,P0065,3,252.3,cancelled,2024-09-10 00:00:00
O004383,C0227,P0008,3,17298.68,cancelled,2024-12-20 00:00:00
O004384,C0109,P0051,1,20431.86,completed,2024-03-12 00:00:00
O004385,C0468,P0034,2,33211.79,cancelled,2024-12-02 00:00:00
O004386,C0422,P0064,5,49080.74,cancelled,2024-07-27 00:00:00
O004387,C0209,P0076,3,45121.2,cancelled,2024-08-04 00:00:00
O004388,C0380,P0049,3,28355.77,processing,2024-07-05 00:00:00
O004389,C0249,P0079,5,21763.0,completed,2024-03-15 00:00:00
O004390,C0389,P0087,4,1593.0,completed,2024-09-22 00:00:00
O004391,C0265,P0046,1,40247.8,completed,2024-03-13 00:00:00
O004392,C0445,P0099,5,39224.39,processing,2024-06-07 00:00:00
O004393,C0192,P0037,3,20369.92,returned,2024-07-20 00:00:00
O004394,C0421,P0042,3,38177.95,processing,2024-10-02 00:00:00
O004395,C0029,P0008,3,27269.57,processing,2024-06-19 00:00:00
O004396,C0264,P0004,3,7414.95,completed,2024-05-15 00:00:00
O004397,C0406,P0076,5,33078.84,processing,2024-10-30 00:00:00
O004398,C0082,P0006,1,4764.52,completed,2024-03-26 00:00:00
O004399,C0034,P0017,1,27574.64,processing,2024-09-12 00:00:00
O004400,C0160,P0047,3,28687.37,cancelled,2024-12-08 00:00:00
O004401,C0364,P0045,5,17300.4,completed,2024-03-06 00:00:00
O004402,C0260,P0095,3,31553.61,returned,2024-05-28 00:00:00
O004403,C0207,P0075,3,46179.72,cancelled,2024-01-02 00:00:00
O004404,C0070,P0004,2,10908.94,returned,2024-01-21 00:00:00
O004405,C0400,P0098,4,28132.52,completed,2024-01-18 00:00:00
O004406,C0436,P0081,4,40455.23,returned,2024-12-18 00:00:00
O004407,C0269,P0044,1,5001.81,returned,2024-12-11 00:00:00
O004408,C0451,P0049,4,41546.65,processing,2024-12-02 00:00:00
O004409,C0292,P0013,1,44125.12,cancelled,2024-03-13 00:00:00
O004410,C0015,P0055,4,38346.9,completed,2024-01-11 00:00:00
O004411,C0089,P0045,1,40379.9,returned,2024-10-06 00:00:00
O004412,C0099,P0046,3,15752.36,cancelled,2024-07-19 00:00:00
O004413,C0449,P0053,4,16907.94,completed,2024-12-06 00:00:00
O004414,C0427,P0045,5,46197.92,processing,2024-01-26 00:00:00
O004415,C0103,P0008,2,6096.28,completed,2024-02-14 00:00:00
O004416,C0429,P0085,4,42180.06,cancelled,2024-06-04 00:00:00
O004417,C0030,P0032,1,38882.21,cancelled,2024-12-07 00:00:00
O004418,C0128,P0032,5,19992.66,cancelled,2024-07-12 00:00:00
O004419,C0017,P0031,1,7531.71,completed,2024-01-09 00:00:00
O004420,C0234,P0083,3,29420.8,cancelled,2024-06-12 00:00:00
O004421,C0026,P0040,5,38678.93,processing,2024-02-14 00:00:00
O004422,C0471,P0076,5,42502.2,completed,2024-10-28 00:00:00
O004423,C0185,P0011,3,13666.88,completed,2024-01-13 00:00:00
O004424,C0361,P0089,1,44958.8,returned,2024-10-13 00:00:00
O004425,C0102,P0009,4,42745.38,cancelled,2024-06-22 00:00:00
O004426,C0141,P0040,2,41642.25,processing,2024-05-23 00:00:00
O004427,C0189,P0015,3,8294.85,returned,2024-04-16 00:00:00
O004428,C0422,P0044,3,37640.41,processing,2024-03-14 00:00:00
O004429,C0238,P0022,3,147.81,completed,2024-09-10 00:00:00
O004430,C0259,P0003,4,33418.05,completed,2024-02-28 00:00:00
O004431,C0204,P0069,2,25742.54,processing,2024-07-24 00:00:00
O004432,C0326,P0042,2,30058.58,completed,2024-11-29 00:00:00
O004433,C0473,P0005,2,45375.22,completed,2024-04-13 00:00:00
O004434,C0064,P0059,2,19524.39,processing,2024-01-30 00:00:00
O004435,C0349,P0085,5,49921.33,processing,2024-11-26 00:00:00
O004436,C0016,P0055,1,5926.52,completed,2024-12-22 00:00:00
O004437,C0124,P0073,2,48983.56,cancelled,2024-04-11 00:00:00
O004438,C0191,P0066,1,19419.65,completed,2024-04-30 00:00:00
O004439,C0251,P0054,1,10181.73,processing,2024-06-12 00:00:00
O004440,C0305,P0035,2,4151.58,cancelled,2024-08-03 00:00:00
O004441,C0229,P0003,5,9746.31,processing,2024-12-01 00:00:00
O004442,C0091,P0090,4,30632.3,completed,2024-04-21 00:00:00
O004443,C0492,P0061,5,41194.67,returned,2024-07-14 00:00:00
O004444,C0446,P0076,3,41182.91,completed,2024-11-02 00:00:00
O004445,C0243,P0003,1,1370.72,completed,2024-12-30 00:00:00
O004446,C0301,P0041,5,47271.64,returned,2024-04-12 00:00:00
O004447,C0283,P0049,2,18821.05,cancelled,2024-01-07 00:00:00
O004448,C0180,P0074,1,2892.71,cancelled,2024-02-15 00:00:00
O004449,C0177,P0050,3,32448.43,cancelled,2024-01-30 00:00:00
O004450,C0084,P0042,3,4096.21,processing,2024-01-30 00:00:00
O004451,C0429,P0074,1,31529.11,processing,2024-01-20 00:00:00
O004452,C0458,P0013,3,3749.82,cancelled,2024-10-28 00:00:00
O004453,C0133,P0063,5,36911.74,returned,2024-01-27 00:00:00
O004454,C0384,P0013,1,2809.74,returned,2024-09-26 00:00:00
O004455,C0426,P0089,5,20447.77,processing,2024-10-31 00:00:00
O004456,C0353,P0087,2,8940.74,cancelled,2024-10-28 00:00:00
O004457,C0047,P0027,3,31512.91,completed,2024-04-30 00:00:00
O004458,C0146,P0044,1,9874.39,processing,2024-02-03 00:00:00
O004459,C0015,P0064,1,29163.88,cancelled,2024-10-10 00:00:00
O004460,C0198,P0065,5,22220.35,returned,2024-08-15 00:00:00
O004461,C0026,P0098,4,20614.63,processing,2024-09-23 00:00:00
O004462,C0084,P0086,1,7267.04,processing,2024-02-28 00:00:00
O004463,C0438,P0044,5,36524.82,cancelled,2024-01-02 00:00:00
O004464,C0293,P0022,1,11102.49,completed,2024-06-07 00:00:00
O004465,C0400,P0079,2,14061.03,cancelled,2024-09-29 00:00:00
O004466,C0495,P0039,2,938.21,completed,2024-01-23 00:00:00
O004467,C0110,P0047,3,24812.91,processing,2024-03-29 00:00:00
O004468,C0439,P0056,5,22189.48,returned,2024-09-26 00:00:00
O004469,C0114,P0026,3,14145.9,returned,2024-11-25 00:00:00
O004470,C0332,P0064,4,8198.38,completed,2024-04-28 00:00:00
O004471,C0116,P0082,1,35743.34,cancelled,2024-06-20 00:00:00
O004472,C0347,P0010,4,22505.35,returned,2024-12-23 00:00:00
O004473,C0106,P0069,3,7071.55,returned,2024-05-22 00:00:00
O004474,C0138,P0028,2,20219.64,completed,2024-02-03 00:00:00
O004475,C0334,P0037,1,43163.51,cancelled,2024-06-20 00:00:00
O004476,C0210,P0034,3,33601.53,cancelled,2024-10-05 00:00:00
O004477,C0263,P0007,5,29854.97,cancelled,2024-11-03 00:00:00
O004478,C0011,P0039,3,17292.07,processing,2024-04-02 00:00:00
O004479,C0443,P0074,3,27816.68,cancelled,2024-11-15 00:00:00
O004480,C0400,P0052,4,4693.27,processing,2024-12-15 00:00:00
O004481,C0496,P0029,3,43634.17,cancelled,2024-01-26 00:00:00
O004482,C0393,P0080,4,36275.91,completed,2024-11-14 00:00:00
O004483,C0350,P0096,3,41316.7,cancelled,2024-04-27 00:00:00
O004484,C0005,P0012,5,46148.16,completed,2024-01-26 00:00:00
O004485,C0243,P0092,1,46161.19,processing,2024-05-14 00:00:00
O004486,C0467,P0075,2,49099.92,cancelled,2024-12-27 00:00:00
O004487,C0068,P0013,3,28313.53,returned,2024-04-22 00:00:00
O004488,C0332,P0076,1,46630.01,completed,2024-11-20 00:00:00
O004489,C0089,P0044,3,3432.03,returned,2024-08-15 00:00:00
O004490,C0308,P0035,2,38908.22,processing,2024-08-01 00:00:00
O004491,C0411,P0009,5,1233.48,completed,2024-08-05 00:00:00
O004492,C0005,P0073,1,46834.07,cancelled,2024-02-15 00:00:00
O004493,C0115,P0068,1,33763.16,processing,2024-05-04 00:00:00
O004494,C0130,P0061,5,13212.67,processing,2024-08-01 00:00:00
O004495,C0312,P0055,2,48516.82,processing,2024-07-20 00:00:00
O004496,C0413,P0027,3,10001.12,processing,2024-03-28 00:00:00
O004497,C0483,P0045,5,22746.94,returned,2024-09-30 00:00:00
O004498,C0157,P0010,5,4549.42,cancelled,2024-11-25 00:00:00
O004499,C0365,P0084,5,6719.02,processing,2024-01-13 00:00:00
O004500,C0496,P0039,3,46575.19,cancelled,2024-09-19 00:00:00
O004501,C0364,P0065,2,17957.16,returned,2024-02-12 00:00:00
O004502,C0330,P0039,4,46536.49,returned,2024-03-12 00:00:00
O004503,C0141,P0056,5,10209.67,cancelled,2024-03-11 00:00:00
O004504,C0217,P0085,1,45798.39,processing,2024-12-11 00:00:00
O004505,C0459,P0070,2,20124.48,returned,2024-11-21 00:00:00
O004506,C0193,P0041,4,23411.92,returned,2024-08-07 00:00:00
O004507,C0437,P0026,1,46364.62,completed,2024-09-23 00:00:00
O004508,C0179,P0054,1,23265.33,processing,2024-02-04 00:00:00
O004509,C0236,P0052,2,10324.36,completed,2024-06-27 00:00:00
O004510,C0130,P0033,5,49804.93,processing,2024-10-19 00:00:00
O004511,C0112,P0080,5,45390.13,returned,2024-06-04 00:00:00
O004512,C0239,P0066,5,33932.83,completed,2024-08-22 00:00:00
O004513,C0155,P0059,5,4020.87,processing,2024-12-23 00:00:00
O004514,C0347,P0086,4,8251.8,processing,2024-05-11 00:00:00
O004515,C0267,P0098,5,19052.49,returned,2024-08-22 00:00:00
O004516,C0423,P0071,1,11020.67,processing,2024-01-02 00:00:00
O004517,C0320,P0024,5,21151.79,completed,2024-06-26 00:00:00
O004518,C0204,P0003,1,41274.85,cancelled,2024-04-22 00:00:00
O004519,C0300,P0081,5,48978.26,completed,2024-02-07 00:00:00
O004520,C0053,P0091,4,15955.02,completed,2024-02-15 00:00:00
O004521,C0004,P0067,5,23438.61,completed,2024-01-19 00:00:00
O004522,C0262,P0024,5,27350.03,cancelled,2024-06-27 00:00:00
O004523,C0340,P0074,4,48823.01,completed,2024-12-14 00:00:00
O004524,C0495,P0064,3,18860.46,cancelled,2024-10-07 00:00:00
O004525,C0432,P0028,3,9599.32,cancelled,2024-04-18 00:00:00
O004526,C0430,P0085,2,22428.72,completed,2024-12-11 00:00:00
O004527,C0192,P0096,5,44579.89,returned,2024-05-05 00:00:00
O004528,C0288,P0060,3,27303.92,returned,2024-01-05 00:00:00
O004529,C0332,P0035,2,15423.2,cancelled,2024-11-09 00:00:00
O004530,C0305,P0082,3,29667.5,completed,2024-08-09 00:00:00
O004531,C0312,P0069,2,36325.73,returned,2024-09-11 00:00:00
O004532,C0145,P0079,3,8516.81,returned,2024-04-13 00:00:00
O004533,C0153,P0099,2,28981.45,completed,2024-11-05 00:00:00
O004534,C0351,P0056,4,2483.5,cancelled,2024-08-17 00:00:00
O004535,C0056,P0073,3,43218.73,cancelled,2024-11-12 00:00:00
O004536,C0247,P0094,1,14770.42,cancelled,2024-09-14 00:00:00
O004537,C0033,P0081,2,2244.76,returned,2024-05-28 00:00:00
O004538,C0173,P0008,4,40890.32,cancelled,2024-03-12 00:00:00
O004539,C0142,P0067,4,21613.87,cancelled,2024-02-18 00:00:00
O004540,C0328,P0026,3,14308.56,cancelled,2024-10-12 00:00:00
O004541,C0167,P0047,1,2738.72,cancelled,2024-10-26 00:00:00
O004542,C0442,P0060,3,22640.76,completed,2024-03-04 00:00:00
O004543,C0142,P0019,5,34133.23,cancelled,2024-06-06 00:00:00
O004544,C0134,P0031,5,41615.82,cancelled,2024-03-12 00:00:00
O004545,C0336,P0020,1,19977.14,returned,2024-12-07 00:00:00
O004546,C0365,P0096,3,26754.67,completed,2024-08-04 00:00:00
O004547,C0488,P0088,4,46390.43,completed,2024-11-06 00:00:00
O004548,C0457,P0098,5,45260.64,cancelled,2024-04-29 00:00:00
O004549,C0334,P0039,2,37070.73,returned,2024-08-30 00:00:00
O004550,C0153,P0056,4,25031.95,returned,2024-07-27 00:00:00
O004551,C0097,P0053,4,25717.2,returned,2024-07-01 00:00:00
O004552,C0077,P0041,2,45766.01,completed,2024-11-27 00:00:00
O004553,C0265,P0009,5,3850.41,completed,2024-01-15 00:00:00
O004554,C0392,P0082,2,41713.5,cancelled,2024-02-23 00:00:00
O004555,C0124,P0027,5,31988.22,returned,2024-07-26 00:00:00
O004556,C0461,P0053,2,43920.26,returned,2024-09-05 00:00:00
O004557,C0030,P0035,4,44722.88,returned,2024-08-06 00:00:00
O004558,C0413,P0037,5,29489.75,completed,2024-09-02 00:00:00
O004559,C0439,P0083,2,41382.41,cancelled,2024-12-19 00:00:00
O004560,C0411,P0021,5,5205.66,processing,2024-02-20 00:00:00
O004561,C0415,P0033,3,9748.93,returned,2024-09-17 00:00:00
O004562,C0308,P0088,3,26018.28,cancelled,2024-09-10 00:00:00
